epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.3196,4.05199,5.68361,2.68484,0,0,0,0,4.21789,7.00795,2.61209,0,0,0
2,68.0137,3.98496,5.6408,2.78393,0,0,0,0,4.21789,7.00795,2.61209,0.000358112,0.000358112,0.000358112
3,102.317,4.04163,5.32878,2.59253,0,0,0,0,4.21789,7.00795,2.61209,0.000691783,0.000691783,0.000691783
